11:07:35.558 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/dashboard]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.management.AdminIndexController.dashboard(org.springframework.ui.Model) 
11:07:35.563 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/menu/delete]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.deleteMenu(java.lang.Long) 
11:07:35.563 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/update/role/resource]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.updateRoleResource(java.lang.Long,java.lang.Long[]) 
11:07:35.564 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/role/create]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.addRole(me.wuwenbin.noteblogv4.model.entity.permission.NBSysRole,org.springframework.validation.BindingResult) 
11:07:35.564 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/resource/tree]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.resourcesTree(java.lang.Long) 
11:07:35.564 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/menu]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.menuIndex(org.springframework.ui.Model,java.lang.Long) 
11:07:35.565 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/role/delete]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.deleteRole(java.lang.Long) 
11:07:35.565 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/menu/list]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.LayuiTable<me.wuwenbin.noteblogv4.model.entity.permission.NBSysMenu> me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.roleMenuList(java.lang.Long) 
11:07:35.565 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/role]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.roleRouter(org.springframework.ui.Model) 
11:07:35.565 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/role/update]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.updateRole(me.wuwenbin.noteblogv4.model.entity.permission.NBSysRole,org.springframework.validation.BindingResult) 
11:07:35.570 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/menu/edit]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.addMenu(org.springframework.ui.Model,java.lang.Long,java.lang.Long) 
11:07:35.570 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/menu/add]}" onto public java.lang.String me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.addMenu(org.springframework.ui.Model,java.lang.Long,java.lang.String) 
11:07:35.571 [restartedMain] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/management/menu/update]}" onto public me.wuwenbin.noteblogv4.model.pojo.framework.NBR me.wuwenbin.noteblogv4.web.management.authority.AuthorityController.modifyMenu(me.wuwenbin.noteblogv4.model.entity.permission.NBSysMenu,org.springframework.validation.BindingResult) 
